Title,slate,Player,Pos,Start,Team,Opp,BestOf,Odds,Win %,Salary,AvgKill,AvgDth,AvgAst,AvgCS,Floor,Ceiling,Avg,StD,FC Proj,My Proj,Exp.,Used,Con.,Value,Actual Score,Val,AvgTur,AvgDrg,AvgBrns,AvgLgth
LCS Main,47136.0,Huni,TOP,Y,EG,vs IMT,1,-215.0,68%,8100,1.7,3.2,4.6,265.6,1.4,28.1,17.0,10.7,12.08,12.08,100,,37,1.5,,,,,,
LEC Main,47135.0,Wunder,TOP,P,G2,vs S04,1,-762.5,88.5%,8000,2.9,2.9,5.9,232.0,0.0,80.2,37.0,37.3,24.21,24.21,100,,0,3.0,,,,,,
LEC Main,47135.0,Vander,SUP,P,RGE,vs MSF,1,-172.5,63.3%,8000,1.0,1.9,7.1,38.0,1.0,36.3,18.4,14.1,15.1,15.1,100,,23,1.9,,,,,,
LCK LPL Main,47151.0,XLB,JNG,Y,RNG,vs LGD,3,117.5,46%,8000,2.6,2.6,6.8,162.0,13.6,83.3,60.9,27.9,41.49,41.49,100,,54,5.2,,,,,,
LCK LPL Main,47151.0,BeryL,SUP,P,DWG,vs SB,3,-725.0,87.7%,8000,1.3,2.9,7.6,73.2,34.9,105.2,43.7,28.1,63.0,63.0,100,,36,7.9,,,,,,
LCK LPL Main,47151.0,DAMWON Gaming,TEAM,Y,DWG,vs SB,3,-725.0,87.7%,8000,0.0,0.0,0.0,0.0,34.0,82.0,42.8,19.2,53.22,53.22,100,,55,6.7,,,,,,
LCK LPL Main,47151.0,All iN,MID,D,AF,vs APK,3,-482.5,82.6%,8000,3.2,1.3,3.9,260.9,0.0,28.8,52.3,19.2,0.0,0.0,100,,63,0.0,,,,,,
LEC Main,47135.0,Neon,ADC,P,S04,vs G2,1,762.5,11.6%,8000,2.1,2.8,3.6,293.9,0.0,31.0,16.6,12.7,11.97,11.97,100,,23,1.5,,,,,,
LCK LPL Main,47151.0,New,TOP,Y,RNG,vs LGD,3,117.5,46%,8000,2.1,2.6,4.4,246.8,14.1,69.1,49.2,22.0,36.12,36.12,100,,55,4.5,,,,,,
LEC Main,47135.0,ZaZee,MID,P,SK,vs XL,1,-137.5,57.8%,8000,2.4,1.8,5.9,320.1,17.1,39.6,23.6,9.0,26.1,26.1,100,,62,3.3,,,,,,
LEC Main,47135.0,Febiven,MID,P,MSF,vs RGE,1,172.5,36.7%,7900,2.9,2.5,3.8,280.8,3.8,42.5,23.0,15.5,19.27,19.27,100,,33,2.4,,,,,,
LEC Main,47135.0,Trick,JNG,P,SK,vs XL,1,-137.5,57.8%,7900,1.6,3.0,4.9,168.6,11.4,33.4,14.8,8.8,20.17,20.17,100,,41,2.6,,,,,,
LEC Main,47135.0,Rogue,TEAM,Y,RGE,vs MSF,1,-172.5,63.3%,7900,0.0,0.0,0.0,0.0,1.4,35.4,17.6,13.6,15.0,15.0,100,,23,1.9,,,,,,
LCS Main,47136.0,PowerOfEvil,MID,Y,FLY,vs TL,1,150.0,40%,7900,3.9,2.0,4.1,315.6,0.0,81.7,38.2,40.4,21.06,21.06,100,,0,2.7,,,,,,
LCS Main,47136.0,Kumo,TOP,N,EG,vs IMT,1,-215.0,68%,7900,2.5,2.8,4.2,251.4,0.0,29.3,23.0,19.5,0.0,0.0,100,,15,0.0,,,,,,
LCS Main,47136.0,Xmithie,JNG,P,IMT,vs EG,1,215.0,31.7%,7900,1.7,2.7,5.6,189.8,11.0,39.2,17.2,11.3,22.29,22.29,100,,34,2.8,,,,,,
LCS Main,47136.0,Zeyzal,SUP,Y,EG,vs IMT,1,-215.0,68%,7900,1.1,1.9,6.9,45.2,0.0,43.6,21.1,17.7,17.05,17.05,100,,16,2.2,,,,,,
LCK LPL Main,47151.0,Cryin,MID,N,RNG,vs LGD,3,117.5,46%,7900,5.0,2.1,6.6,281.2,0.0,57.3,81.3,38.2,0.0,0.0,100,,53,0.0,,,,,,
LCK LPL Main,47151.0,xiaohan,JNG,N,V5,vs SN,3,-167.5,62.5%,7900,2.5,4.1,4.4,143.7,0.0,15.9,30.1,10.6,0.0,0.0,100,,65,0.0,,,,,,
LCK LPL Main,47151.0,Ppgod,SUP,Y,V5,vs SN,3,-167.5,62.5%,7900,0.5,2.5,9.6,31.2,40.7,90.7,54.3,20.0,60.67,60.67,100,,63,7.7,,,,,,
LCK LPL Main,47151.0,SofM,JNG,Y,SN,vs V5,3,167.5,37.4%,7800,1.9,2.8,8.1,176.5,14.9,74.9,62.4,24.0,38.86,38.86,100,,62,5.0,,,,,,
LCK LPL Main,47151.0,bin,TOP,Y,SN,vs V5,3,167.5,37.4%,7800,2.8,2.9,4.6,274.0,11.0,73.5,54.6,25.0,35.96,35.96,100,,54,4.6,,,,,,
LEC Main,47135.0,Alphari,TOP,P,OG,vs VIT,1,-210.0,67.6%,7800,3.1,1.9,4.4,291.3,7.5,51.2,26.6,17.5,24.95,24.95,100,,34,3.2,,,,,,
LEC Main,47135.0,Fnatic,TEAM,Y,FNC,vs MAD,1,142.5,41.2%,7800,0.0,0.0,0.0,0.0,0.0,47.7,23.2,22.9,13.32,13.32,100,,1,1.7,,,,,,
LEC Main,47135.0,Hylissang,SUP,P,FNC,vs MAD,1,142.5,41.2%,7800,0.7,4.1,8.1,52.0,0.0,55.5,22.6,29.4,11.41,11.41,100,,0,1.5,,,,,,
LCS Main,47136.0,Impact,TOP,P,TL,vs FLY,1,-150.0,59.9%,7800,2.2,2.3,3.8,269.2,7.6,33.1,17.2,10.2,17.78,17.78,100,,41,2.3,,,,,,
LCS Main,47136.0,Evil Geniuses,TEAM,Y,EG,vs IMT,1,-215.0,68%,7800,0.0,0.0,0.0,0.0,6.5,32.0,16.6,10.2,16.7,16.7,100,,39,2.1,,,,,,
LCK LPL Main,47151.0,Afreeca Freecs,TEAM,Y,AF,vs APK,3,-482.5,82.6%,7800,0.0,0.0,0.0,0.0,32.0,79.2,29.6,18.9,50.89,50.89,100,,36,6.5,,,,,,
LEC Main,47135.0,Orome,TOP,P,MAD,vs FNC,1,-142.5,58.8%,7700,2.4,2.3,6.0,238.9,0.1,59.8,28.4,23.9,23.97,23.97,100,,16,3.1,,,,,,
LEC Main,47135.0,Mikyx,SUP,P,G2,vs S04,1,-762.5,88.5%,7700,1.1,2.8,9.7,50.2,0.0,82.2,36.0,41.0,20.72,20.72,100,,0,2.7,,,,,,
LEC Main,47135.0,G2 Esports,TEAM,Y,G2,vs S04,1,-762.5,88.5%,7700,0.0,0.0,0.0,0.0,0.0,56.1,24.7,25.9,17.28,17.28,100,,0,2.2,,,,,,
LCK LPL Main,47151.0,Victory Five,TEAM,Y,V5,vs SN,3,-167.5,62.5%,7700,0.0,0.0,0.0,0.0,23.5,71.2,27.9,19.1,42.57,42.57,100,,32,5.5,,,,,,
LCK LPL Main,47151.0,FATE,MID,P,SB,vs DWG,3,725.0,12.1%,7700,4.1,1.4,4.5,302.6,1.4,101.9,74.9,40.2,41.64,41.64,100,,46,5.4,,,,,,
LCK LPL Main,47151.0,Mickey,MID,P,APK,vs AF,3,482.5,17.2%,7600,1.9,2.8,3.3,275.7,0.0,58.1,27.0,23.8,22.4,22.4,100,,12,2.9,,,,,,
LEC Main,47135.0,Special,MID,P,XL,vs SK,1,137.5,42.1%,7600,3.7,1.9,5.1,293.1,0.0,43.2,25.2,18.8,15.04,15.04,100,,25,2.0,,,,,,
LEC Main,47135.0,Origen,TEAM,Y,OG,vs VIT,1,-210.0,67.6%,7600,0.0,0.0,0.0,0.0,4.8,35.3,18.2,12.2,16.98,16.98,100,,33,2.2,,,,,,
LCS Main,47136.0,Santorin,JNG,Y,FLY,vs TL,1,150.0,40%,7600,2.3,2.5,6.6,167.2,0.0,70.1,32.8,34.6,18.21,18.21,100,,0,2.4,,,,,,
LCS Main,47136.0,Team Liquid,TEAM,Y,TL,vs FLY,1,-150.0,59.9%,7600,0.0,0.0,0.0,0.0,7.6,28.9,16.5,8.5,16.14,16.14,100,,48,2.1,,,,,,
LCK LPL Main,47151.0,Flawless,JNG,P,APK,vs AF,3,482.5,17.2%,7600,1.7,3.2,4.6,171.0,4.3,66.3,38.7,24.8,29.14,29.14,100,,36,3.8,,,,,,
LCK LPL Main,47151.0,Ben,SUP,P,AF,vs APK,3,-482.5,82.6%,7600,0.3,2.8,7.4,29.6,17.9,88.9,37.3,28.4,46.27,46.27,100,,24,6.1,,,,,,
LCK LPL Main,47151.0,ikssu,TOP,P,APK,vs AF,3,482.5,17.2%,7600,2.1,3.5,3.8,235.5,4.9,65.4,40.0,24.2,29.12,29.12,100,,40,3.8,,,,,,
LCK LPL Main,47151.0,Yuuki,MID,N,LGD,vs RNG,3,-117.5,54.1%,7500,3.0,3.2,6.0,279.9,0.0,50.0,57.5,33.3,0.0,0.0,100,,42,0.0,,,,,,
LCK LPL Main,47151.0,Mark,SUP,Y,LGD,vs RNG,3,-117.5,54.1%,7500,0.5,2.8,7.7,37.4,0.0,63.5,40.1,27.2,22.69,22.69,100,,32,3.0,,,,,,
LCK LPL Main,47151.0,LGD Gaming,TEAM,Y,LGD,vs RNG,3,-117.5,54.1%,7500,0.0,0.0,0.0,0.0,23.3,72.3,37.5,19.6,42.93,42.93,100,,48,5.7,,,,,,
LEC Main,47135.0,Razork,JNG,P,MSF,vs RGE,1,172.5,36.7%,7500,2.4,3.1,5.5,165.1,4.9,40.4,21.0,14.2,19.1,19.1,100,,32,2.5,,,,,,
LEC Main,47135.0,Jenax,TOP,P,SK,vs XL,1,-137.5,57.8%,7500,2.3,2.8,3.8,271.8,11.4,37.9,17.1,10.6,22.02,22.02,100,,38,2.9,,,,,,
LEC Main,47135.0,MAD Lions,TEAM,Y,MAD,vs FNC,1,-142.5,58.8%,7500,0.0,0.0,0.0,0.0,5.4,30.6,18.2,10.1,15.47,15.47,100,,45,2.1,,,,,,
LEC Main,47135.0,Jactroll,SUP,P,OG,vs VIT,1,-210.0,67.6%,7500,0.3,3.8,6.3,29.3,4.8,23.1,10.4,7.3,12.11,12.11,100,,30,1.6,,,,,,
LEC Main,47135.0,Milica,MID,P,VIT,vs OG,1,210.0,32.3%,7500,2.9,2.0,4.6,335.1,12.1,36.8,22.6,9.9,21.97,21.97,100,,56,2.9,,,,,,
LCS Main,47136.0,CoreJJ,SUP,P,TL,vs FLY,1,-150.0,59.9%,7500,0.3,1.6,7.5,40.5,6.3,29.8,15.2,9.4,15.72,15.72,100,,38,2.1,,,,,,
LCK LPL Main,47151.0,clx,MID,N,V5,vs SN,3,-167.5,62.5%,7500,1.5,4.0,4.6,175.7,0.0,24.9,28.0,16.6,0.0,0.0,100,,41,0.0,,,,,,
LCK LPL Main,47151.0,Dove,MID,D,SB,vs DWG,3,725.0,12.1%,7500,2.0,2.2,3.3,274.9,0.0,38.0,41.9,25.3,0.0,0.0,100,,40,0.0,,,,,,
LCK LPL Main,47151.0,OnFleek,JNG,P,SB,vs DWG,3,725.0,12.1%,7500,1.8,2.3,5.6,183.2,2.3,81.6,47.1,31.7,34.02,34.02,100,,33,4.5,,,,,,
LCK LPL Main,47151.0,Keine,MID,P,APK,vs AF,3,482.5,17.2%,7500,1.7,2.1,3.7,277.0,0.0,34.7,35.5,23.1,0.0,0.0,100,,35,0.0,,,,,,
LCS Main,47136.0,Allorim,TOP,P,IMT,vs EG,1,215.0,31.7%,7500,2.3,2.9,5.4,260.5,0.0,27.4,20.1,13.1,7.77,7.77,100,,35,1.0,,,,,,
LEC Main,47135.0,Kaiser,SUP,P,MAD,vs FNC,1,-142.5,58.8%,7400,1.2,1.9,9.6,57.2,3.7,54.4,27.6,20.3,23.98,23.98,100,,26,3.2,,,,,,
LEC Main,47135.0,SK Gaming,TEAM,Y,SK,vs XL,1,-137.5,57.8%,7400,0.0,0.0,0.0,0.0,8.0,31.2,13.4,9.3,17.27,17.27,100,,31,2.3,,,,,,
LCK LPL Main,47151.0,S1xu,JNG,N,RNG,vs LGD,3,117.5,46%,7400,,,,,0.0,0.0,,,0.0,0.0,100,,0,0.0,,,,,,
LCK LPL Main,47151.0,Ming,SUP,Y,RNG,vs LGD,3,117.5,46%,7400,0.8,2.6,8.3,52.0,7.0,67.2,50.2,24.1,31.07,31.07,100,,52,4.2,,,,,,
LCK LPL Main,47151.0,Royal Never Give Up,TEAM,Y,RNG,vs LGD,3,117.5,46%,7400,0.0,0.0,0.0,0.0,19.8,65.3,37.4,18.2,37.97,37.97,100,,51,5.1,,,,,,
LCS Main,47136.0,Immortals,TEAM,Y,IMT,vs EG,1,215.0,31.7%,7400,0.0,0.0,0.0,0.0,3.0,27.0,14.1,9.6,12.58,12.58,100,,32,1.7,,,,,,
LCK LPL Main,47151.0,Dread,JNG,D,AF,vs APK,3,-482.5,82.6%,7400,1.2,2.8,4.8,163.1,0.0,38.6,29.7,25.7,0.0,0.0,100,,13,0.0,,,,,,
LCK LPL Main,47151.0,Punch,JNG,D,SB,vs DWG,3,725.0,12.1%,7400,1.5,2.1,5.9,157.2,0.0,45.9,43.0,30.6,0.0,0.0,100,,29,0.0,,,,,,
LCK LPL Main,47151.0,Summit,TOP,P,SB,vs DWG,3,725.0,12.1%,7400,2.0,3.0,4.0,273.6,0.0,73.9,44.9,29.7,29.36,29.36,100,,34,4.0,,,,,,
LCK LPL Main,47151.0,Kuma,JNG,P,APK,vs AF,3,482.5,17.2%,7400,0.0,3.0,2.0,122.0,8.2,8.2,3.4,0.0,8.17,8.17,100,,0,1.1,,,,,,
LCK LPL Main,47151.0,View,JNG,N,SN,vs V5,3,167.5,37.4%,7400,,,,,0.0,0.0,,,0.0,0.0,100,,0,0.0,,,,,,
LCK LPL Main,47151.0,ping,JNG,N,V5,vs SN,3,-167.5,62.5%,7400,,,,,0.0,0.0,,,0.0,0.0,100,,0,0.0,,,,,,
LEC Main,47135.0,Abbedagge,MID,P,S04,vs G2,1,762.5,11.6%,7300,3.3,2.4,3.8,349.3,5.7,36.9,21.1,12.5,18.18,18.18,100,,41,2.5,,,,,,
LEC Main,47135.0,Dan Dan,TOP,P,MSF,vs RGE,1,172.5,36.7%,7300,2.5,2.3,3.8,262.4,5.8,37.0,20.2,12.5,18.25,18.25,100,,38,2.5,,,,,,
LEC Main,47135.0,Caedrel,JNG,P,XL,vs SK,1,137.5,42.1%,7300,1.6,2.8,3.9,166.3,4.0,26.7,13.2,9.1,13.06,13.06,100,,31,1.8,,,,,,
LEC Main,47135.0,Misfits,TEAM,Y,MSF,vs RGE,1,172.5,36.7%,7300,0.0,0.0,0.0,0.0,0.0,32.9,17.9,13.5,12.64,12.64,100,,25,1.7,,,,,,
LEC Main,47135.0,LIMIT,SUP,P,SK,vs XL,1,-137.5,57.8%,7300,0.9,3.3,5.9,35.2,4.7,33.5,11.8,11.5,16.2,16.2,100,,3,2.2,,,,,,
LCK LPL Main,47151.0,Flame,TOP,D,DWG,vs SB,3,-725.0,87.7%,7300,,,,,0.0,0.0,,,0.0,0.0,100,,0,0.0,,,,,,
LCK LPL Main,47151.0,Jelly,SUP,D,AF,vs APK,3,-482.5,82.6%,7300,0.9,2.9,6.1,43.3,0.0,25.5,31.2,17.0,0.0,0.0,100,,46,0.0,,,,,,
LEC Main,47135.0,Doss,SUP,P,MSF,vs RGE,1,172.5,36.7%,7300,0.2,2.6,6.6,32.1,2.5,24.3,11.8,8.7,11.22,11.22,100,,26,1.5,,,,,,
LCK LPL Main,47151.0,Lies,TOP,N,LGD,vs RNG,3,-117.5,54.1%,7200,1.7,3.5,5.9,224.3,0.0,40.7,46.2,27.1,0.0,0.0,100,,41,0.0,,,,,,
LCK LPL Main,47151.0,SwordArt,SUP,Y,SN,vs V5,3,167.5,37.4%,7200,0.8,2.9,8.8,33.7,7.2,62.4,50.1,22.1,29.26,29.26,100,,56,4.1,,,,,,
LCK LPL Main,47151.0,Suning,TEAM,Y,SN,vs V5,3,167.5,37.4%,7200,0.0,0.0,0.0,0.0,19.0,64.2,38.9,18.1,37.06,37.06,100,,53,5.1,,,,,,
LEC Main,47135.0,Skeanz,JNG,P,VIT,vs OG,1,210.0,32.3%,7200,2.4,2.9,4.8,174.8,7.4,38.9,17.3,12.6,19.96,19.96,100,,27,2.8,,,,,,
LEC Main,47135.0,Destiny,SUP,D,OG,vs VIT,1,-210.0,67.6%,7200,0.7,2.3,7.8,32.3,0.0,28.4,21.0,18.9,0.0,0.0,100,,10,0.0,,,,,,
LEC Main,47135.0,Excel Esports,TEAM,Y,XL,vs SK,1,137.5,42.1%,7200,0.0,0.0,0.0,0.0,2.9,25.6,11.3,9.1,11.95,11.95,100,,19,1.7,,,,,,
LCS Main,47136.0,FlyQuest,TEAM,Y,FLY,vs TL,1,150.0,40%,7200,0.0,0.0,0.0,0.0,0.0,51.8,21.6,26.4,12.18,12.18,100,,0,1.7,,,,,,
LCS Main,47136.0,Hakuho,SUP,P,IMT,vs EG,1,215.0,31.7%,7200,0.5,2.1,6.4,34.6,6.5,27.5,12.9,8.4,14.93,14.93,100,,35,2.1,,,,,,
LEC Main,47135.0,Team Vitality,TEAM,Y,VIT,vs OG,1,210.0,32.3%,7100,0.0,0.0,0.0,0.0,3.9,25.2,11.7,8.5,12.44,12.44,100,,27,1.8,,,,,,
LCK LPL Main,47151.0,Secret,SUP,P,APK,vs AF,3,482.5,17.2%,7100,0.3,3.0,5.7,33.6,0.0,53.3,27.4,24.9,15.98,15.98,100,,9,2.3,,,,,,
LCK LPL Main,47151.0,Garvey,TOP,N,LGD,vs RNG,3,-117.5,54.1%,7100,,,,,0.0,0.0,,,0.0,0.0,100,,0,0.0,,,,,,
LEC Main,47135.0,Kryze,TOP,P,XL,vs SK,1,137.5,42.1%,7100,2.2,2.3,2.4,280.2,5.1,31.9,14.7,10.7,15.82,15.82,100,,27,2.2,,,,,,
LEC Main,47135.0,Gilius,JNG,P,S04,vs G2,1,762.5,11.6%,7000,2.7,2.4,4.2,179.9,15.7,39.9,17.6,9.7,25.37,25.37,100,,45,3.6,,,,,,
LEC Main,47135.0,FC Schalke 04,TEAM,Y,S04,vs G2,1,762.5,11.6%,7000,,,,,7.0,7.0,,,6.95,6.95,100,,0,1.0,,,,,,
LCK LPL Main,47151.0,705,TOP,N,RNG,vs LGD,3,117.5,46%,7000,1.4,3.1,5.4,238.0,0.0,34.4,45.4,22.9,0.0,0.0,100,,50,0.0,,,,,,
LCS Main,47136.0,Solo,TOP,Y,FLY,vs TL,1,150.0,40%,7000,2.2,3.1,5.3,258.0,0.0,64.0,33.7,31.9,16.13,16.13,100,,5,2.3,,,,,,
LCK LPL Main,47151.0,Hoon,TOP,D,AF,vs APK,3,-482.5,82.6%,7000,,,,,0.0,0.0,,,0.0,0.0,100,,0,0.0,,,,,,
LCK LPL Main,47151.0,Lonely,TOP,D,SB,vs DWG,3,725.0,12.1%,7000,2.5,3.2,5.4,262.1,0.0,26.4,52.9,17.6,0.0,0.0,100,,67,0.0,,,,,,
LCK LPL Main,47151.0,Alphamong,TOP,D,APK,vs AF,3,482.5,17.2%,7000,,,,,0.0,0.0,,,0.0,0.0,100,,0,0.0,,,,,,
LEC Main,47135.0,Nji,JNG,P,VIT,vs OG,1,210.0,32.3%,7000,0.5,3.1,5.1,163.6,0.0,12.2,11.9,8.1,0.0,0.0,100,,32,0.0,,,,,,
LCK LPL Main,47151.0,SeolHaeOne Prince,TEAM,Y,APK,vs AF,3,482.5,17.2%,7000,0.0,0.0,0.0,0.0,7.4,62.2,36.6,21.9,29.34,29.34,100,,40,4.2,,,,,,
LEC Main,47135.0,Cabochard,TOP,P,VIT,vs OG,1,210.0,32.3%,6900,1.8,2.6,4.0,264.4,8.0,31.0,16.2,9.2,17.22,17.22,100,,43,2.5,,,,,,
LEC Main,47135.0,Tore,SUP,P,XL,vs SK,1,137.5,42.1%,6900,0.5,3.0,5.5,40.8,0.0,23.9,10.3,9.7,9.35,9.35,100,,6,1.4,,,,,,
LCS Main,47136.0,IgNar,SUP,Y,FLY,vs TL,1,150.0,40%,6900,0.7,2.3,7.5,41.7,0.0,55.4,24.8,28.1,13.24,13.24,100,,0,1.9,,,,,,
LEC Main,47135.0,Lurox,JNG,P,S04,vs G2,1,762.5,11.6%,6800,1.9,2.1,5.1,194.4,0.0,17.1,17.1,11.4,0.0,0.0,100,,33,0.0,,,,,,
LEC Main,47135.0,Odoamne,TOP,P,S04,vs G2,1,762.5,11.6%,6800,2.2,2.1,4.3,296.4,10.9,41.4,19.1,12.2,23.13,23.13,100,,36,3.4,,,,,,
LCK LPL Main,47151.0,SANDBOX Gaming,TEAM,Y,SB,vs DWG,3,725.0,12.1%,6800,0.0,0.0,0.0,0.0,3.3,60.0,30.3,22.7,25.99,25.99,100,,25,3.8,,,,,,
LCK LPL Main,47151.0,GorillA,SUP,P,SB,vs DWG,3,725.0,12.1%,6800,0.4,2.6,6.8,39.6,0.0,62.4,36.4,28.7,19.38,19.38,100,,21,2.9,,,,,,
LEC Main,47135.0,Labrov,SUP,P,VIT,vs OG,1,210.0,32.3%,6800,0.1,2.5,8.2,33.1,2.5,24.8,14.9,8.9,11.43,11.43,100,,40,1.7,,,,,,
LCK LPL Main,47151.0,Killua,SUP,N,LGD,vs RNG,3,-117.5,54.1%,6700,0.7,3.1,9.2,67.5,0.0,43.7,48.6,29.1,0.0,0.0,100,,40,0.0,,,,,,
LEC Main,47135.0,Dreams,SUP,P,S04,vs G2,1,762.5,11.6%,6700,0.5,3.2,6.0,35.1,1.6,25.1,11.1,9.4,11.04,11.04,100,,15,1.6,,,,,,
LCK LPL Main,47151.0,Hoit,SUP,D,DWG,vs SB,3,-725.0,87.7%,6500,0.3,1.6,4.0,31.5,0.0,31.2,21.1,20.8,0.0,0.0,100,,1,0.0,,,,,,
LCK LPL Main,47151.0,Mia,SUP,P,APK,vs AF,3,482.5,17.2%,6500,1.5,2.8,6.3,49.0,0.0,48.4,35.2,28.0,6.41,6.41,100,,20,1.0,,,,,,
LCK LPL Main,47151.0,ZYF,SUP,N,V5,vs SN,3,-167.5,62.5%,6500,,,,,0.0,0.0,,,0.0,0.0,100,,0,0.0,,,,,,
LCK LPL Main,47151.0,owo,SUP,N,SN,vs V5,3,167.5,37.4%,6500,,,,,0.0,0.0,,,0.0,0.0,100,,0,0.0,,,,,,
LCK LPL Main,47151.0,Kabbie,SUP,D,SB,vs DWG,3,725.0,12.1%,6500,0.0,4.5,3.5,32.5,0.0,0.0,6.3,0.0,0.0,0.0,100,,0,0.0,,,,,,
LEC Main,47135.0,P1noy,ADC,D,G2,vs S04,1,-762.5,88.5%,6200,3.5,2.5,5.5,115.5,0.0,9.9,21.3,6.6,0.0,0.0,100,,0,0.0,,,,,,
LEC Main,47135.0,Innaxe,ADC,P,S04,vs G2,1,762.5,11.6%,6200,3.7,1.7,5.2,362.0,13.2,41.2,28.0,11.2,24.42,24.42,100,,60,3.9,,,,,,
LEC Main,47135.0,FORG1VEN,ADC,P,S04,vs G2,1,762.5,11.6%,6200,,,,,0.0,0.0,,,0.0,0.0,100,,0,0.0,,,,,,
LEC Main,47135.0,denyk,SUP,D,MSF,vs RGE,1,172.5,36.7%,6200,0.8,2.5,6.6,35.6,0.0,18.2,18.0,12.1,0.0,0.0,100,,33,0.0,,,,,,
LEC Main,47135.0,Ronaldooo,MID,D,MSF,vs RGE,1,172.5,36.7%,6200,,,,,0.0,0.0,,,0.0,0.0,100,,0,0.0,,,,,,
LEC Main,47135.0,Bertho,SUP,D,SK,vs XL,1,-137.5,57.8%,6200,,,,,0.0,0.0,,,0.0,0.0,100,,0,0.0,,,,,,
LCS Main,47136.0,Eika,MID,D,IMT,vs EG,1,215.0,31.7%,6200,2.8,2.0,3.7,309.7,0.0,16.2,19.9,10.8,0.0,0.0,100,,46,0.0,,,,,,
LCS Main,47136.0,Altec,ADC,D,IMT,vs EG,1,215.0,31.7%,6200,2.6,2.3,3.1,306.4,0.0,16.7,17.9,11.1,0.0,0.0,100,,38,0.0,,,,,,
LCS Main,47136.0,sOAZ,TOP,D,IMT,vs EG,1,215.0,31.7%,6200,1.3,2.5,4.2,255.3,0.0,16.2,15.0,10.8,0.0,0.0,100,,28,0.0,,,,,,
LEC Main,47135.0,NukesAlot,SUP,P,S04,vs G2,1,762.5,11.6%,6200,0.7,2.2,5.5,52.7,0.0,21.1,11.9,9.4,6.95,6.95,100,,21,1.1,,,,,,
LEC Main,47135.0,Kamito,SUP,P,S04,vs G2,1,762.5,11.6%,6200,,,,,11.6,11.6,,,11.58,11.58,100,,0,1.9,,,,,,
LEC Main,47135.0,Swiffer,MID,D,XL,vs SK,1,137.5,42.1%,6200,,,,,0.0,0.0,,,0.0,0.0,100,,0,0.0,,,,,,
LCS Main,47136.0,PotLuck,JNG,D,IMT,vs EG,1,215.0,31.7%,6200,1.8,2.6,3.9,187.8,0.0,14.9,14.1,9.9,0.0,0.0,100,,30,0.0,,,,,,
LCS Main,47136.0,Gate,SUP,D,IMT,vs EG,1,215.0,31.7%,6200,0.6,4.0,5.5,33.3,0.0,9.6,9.5,6.4,0.0,0.0,100,,33,0.0,,,,,,
LEC Main,47135.0,Hans sama - STAR,ADC,P,RGE,vs MSF,1,-172.5,63.3%,10300,3.1,1.6,4.7,307.8,1.7,55.7,27.4,21.6,34.88,34.88,100,,21,2.3,0.0,,,,,
LCS Main,47136.0,Bang - STAR,ADC,Y,EG,vs IMT,1,-215.0,68%,10200,3.1,1.2,4.8,304.2,0.0,56.4,30.7,22.8,33.27,33.27,100,,26,2.2,0.0,,,,,
LCK LPL Main,47151.0,Ghost - STAR,ADC,P,DWG,vs SB,3,-725.0,87.7%,10200,3.4,2.1,5.5,281.0,46.0,129.8,57.3,33.5,119.27,119.27,100,,42,7.8,0.0,,,,,
LEC Main,47135.0,Rekkles - STAR,ADC,P,FNC,vs MAD,1,142.5,41.2%,10100,4.0,1.4,6.6,306.2,0.0,79.3,39.7,33.3,44.03,44.03,100,,16,2.9,0.0,,,,,
LCK LPL Main,47151.0,SamD - STAR,ADC,Y,V5,vs SN,3,-167.5,62.5%,9900,4.2,1.5,5.7,308.0,50.7,105.7,78.2,22.0,109.11,109.11,100,,72,7.3,0.0,,,,,
LEC Main,47135.0,Perkz - STAR,ADC,P,G2,vs S04,1,-762.5,88.5%,9800,4.1,2.6,5.3,282.7,0.0,95.9,44.9,46.6,38.99,38.99,100,,0,2.7,0.0,,,,,
LCS Main,47136.0,Tactical - STAR,ADC,P,TL,vs FLY,1,-150.0,59.9%,9800,4.2,1.3,4.3,367.4,19.9,35.9,27.0,6.4,39.5,39.5,100,,76,2.7,0.0,,,,,
LCK LPL Main,47151.0,Mystic - STAR,ADC,P,AF,vs APK,3,-482.5,82.6%,9700,3.5,2.5,4.0,315.6,40.3,116.0,57.9,30.3,105.86,105.86,100,,48,7.3,0.0,,,,,
LCK LPL Main,47151.0,Kramer - STAR,ADC,Y,LGD,vs RNG,3,-117.5,54.1%,9500,3.8,2.4,5.9,283.2,45.9,117.7,68.5,28.7,111.96,111.96,100,,58,7.9,0.0,,,,,
LEC Main,47135.0,Upset - STAR,ADC,P,OG,vs VIT,1,-210.0,67.6%,9500,3.7,1.3,5.4,341.8,2.6,74.4,35.3,28.7,46.97,46.97,100,,19,3.3,0.0,,,,,
LCS Main,47136.0,Apollo - STAR,ADC,P,IMT,vs EG,1,215.0,31.7%,9500,3.1,1.8,4.8,326.9,17.7,49.2,23.7,12.6,45.38,45.38,100,,47,3.2,0.0,,,,,
LCK LPL Main,47151.0,Gala - STAR,ADC,N,RNG,vs LGD,3,117.5,46%,9400,3.1,2.1,5.5,305.3,0.0,49.8,62.7,33.2,0.0,0.0,100,,47,0.0,0.0,,,,,
