"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","Tier","",""
"47608-120310","JNG","Xerxe","Xerxe","Xerxe","28.217274058948863","22","8100","ES@OG","OG","ES","","","","",""
"47608-120314","TOP","Bwipo","Bwipo","Bwipo","26.89181795987216","22","8100","FCS@FTC","FTC","FCS","","","","",""
"47608-120227","ADC","Kobbe","Kobbe","Kobbe","30.04380871000744","21","8000","ML@MG","MG","ML","","","","",""
"47608-120308","SUP","Mikyx","Mikyx","Mikyx","34.41739024286685","23","8000","G2@SKG","G2","SKG","","","","",""
"47608-120710","TEAM","G2 eSports","G2 eSports","G2 eSports","24.782608695652176","23","7900","G2@SKG","G2","SKG","","","","",""
"47608-120331","TOP","Orome","Orome","Orome","29.39999944513494","22","7900","ML@MG","ML","MG","","","","",""
"47608-120379","JNG","Trick","Trick","Trick","17.672631514699834","19","7900","G2@SKG","SKG","G2","","","","",""
"47608-120322","MID","Larssen","Larssen","Larssen","29.616190592447918","21","7800","VIT@ROG","ROG","VIT","","","","",""
"47608-120712","TEAM","Fnatic","Fnatic","Fnatic","20.954545454545453","22","7800","FCS@FTC","FTC","FCS","","","","",""
"47608-120319","SUP","Hylissang","Hylissang","Hylissang","19.3609092018821","22","7800","FCS@FTC","FTC","FCS","","","","",""
"47608-120715","TEAM","Mad Lions","Mad Lions","Mad Lions","22.90909090909091","22","7700","ML@MG","ML","MG","","","","",""
"47608-120370","TOP","Odoamne","Odoamne","Odoamne","19.190526058799342","19","7700","FCS@FTC","FCS","FTC","","","","",""
"47608-120372","JNG","Lurox","Lurox","Lurox","7.3523078331580525","13","7700","FCS@FTC","FCS","FTC","","","","",""
"47608-120321","JNG","Inspired","Inspired","Inspired","25.048572358630953","21","7600","VIT@ROG","ROG","VIT","","","","",""
"47608-120717","TEAM","FC Schalke 04","FC Schalke 04","FC Schalke 04","13.210526315789474","19","7600","FCS@FTC","FCS","FTC","","","","",""
"47608-120360","SUP","Kaiser","Kaiser","Kaiser","27.65909090909091","22","7600","ML@MG","ML","MG","","","","",""
"47608-120376","SUP","Dreams","Dreams","Dreams","12.321249961853027","16","7600","FCS@FTC","FCS","FTC","","","","",""
"47608-120435","MID","Milica","Milica","Milica","17.827368485300166","19","7600","VIT@ROG","VIT","ROG","","","","",""
"47608-120309","TOP","Alphari","Alphari","Alphari","27.716364080255683","22","7600","ES@OG","OG","ES","","","","",""
"47608-120711","TEAM","Origen","Origen","Origen","20.5","22","7500","ES@OG","OG","ES","","","","",""
"47608-120718","TEAM","SK Gaming","SK Gaming","SK Gaming","16.94736842105263","19","7400","G2@SKG","SKG","G2","","","","",""
"47608-120369","MID","Special","Special","Special","12.967368678042764","19","7400","ES@OG","ES","OG","","","","",""
"47608-120380","TOP","Jenax","Jenax","Jenax","20.265263607627467","19","7400","G2@SKG","SKG","G2","","","","",""
"47608-120437","SUP","Jactroll","Jactroll","Jactroll","3.0116666158040366","12","7400","ES@OG","OG","ES","","","","",""
"47608-120713","TEAM","Rogue","Rogue","Rogue","19.952380952380953","21","7300","VIT@ROG","ROG","VIT","","","","",""
"47608-120382","SUP","Limit","Limit","Limit","16.281052438836348","19","7300","G2@SKG","SKG","G2","","","","",""
"47608-120433","JNG","Skeanz","Skeanz","Skeanz","19.55","10","7300","VIT@ROG","VIT","ROG","","","","",""
"47608-120320","TOP","Finn","Finn","Finn","22.322857084728422","21","7200","VIT@ROG","ROG","VIT","","","","",""
"47608-120719","TEAM","Team Vitality","Team Vitality","Team Vitality","14.263157894736842","19","7200","VIT@ROG","VIT","ROG","","","","",""
"47608-120363","JNG","Caedrel","Caedrel","Caedrel","12.80105269582648","19","7200","ES@OG","ES","OG","","","","",""
"47608-120324","SUP","Vander","Vander","Vander","16.548570905412948","21","7100","VIT@ROG","ROG","VIT","","","","",""
"47608-120327","MID","FEBIVEN","FEBIVEN","FEBIVEN","20.914999389648436","20","7100","ML@MG","MG","ML","","","","",""
"47608-120326","JNG","Razork","Razork","Razork","18.030000305175783","20","7100","ML@MG","MG","ML","","","","",""
"47608-120716","TEAM","Excel eSports","Excel eSports","Excel eSports","12","19","7100","ES@OG","ES","OG","","","","",""
"47608-120431","TOP","Cabochard","Cabochard","Cabochard","17.15473697060033","19","7100","VIT@ROG","VIT","ROG","","","","",""
"47608-120714","TEAM","Misfits Gaming","Misfits Gaming","Misfits Gaming","15.45","20","7000","ML@MG","MG","ML","","","","",""
"47608-130843","SUP","labrov","labrov","labrov","15.645332845052083","15","7000","VIT@ROG","VIT","ROG","","","","",""
"47608-130612","TOP","Kryze","Kryze","Kryze","14.333333333333334","15","7000","ES@OG","ES","OG","","","","",""
"47608-120325","TOP","Dan Dan","Dan Dan","Dan Dan","18.400999450683592","20","6900","ML@MG","MG","ML","","","","",""
"47608-120367","SUP","Tore","Tore","Tore","9.731578626130757","19","6900","ES@OG","ES","OG","","","","",""
"47608-120330","SUP","denyk","denyk","denyk","7.268333435058594","12","6800","ML@MG","MG","ML","","","","",""
"47608-131858","SUP","Doss","Doss","Doss","8.417333475748698","15","6600","ML@MG","MG","ML","","","","",""
"47608-130842","JNG","Nji","Nji","Nji","7.8784613976111775","13","6300","VIT@ROG","VIT","ROG","","","","",""
"47608-120328","MID","Ronaldo","Ronaldo","Ronaldo","0","12","6200","ML@MG","MG","ML","","","","",""
"47608-130841","MID","Swiffer","Swiffer","Swiffer","0","3","6200","ES@OG","ES","OG","","","","",""
"47608-130613","SUP","Kamito","Kamito","Kamito","0","4","6200","FCS@FTC","FCS","FTC","","","","",""
"47608-120375","ADC","Innaxe","Innaxe","Innaxe","13.62363641912287","11","6200","FCS@FTC","FCS","FTC","","","","",""
"47608-120374","ADC","FORG1VEN","FORG1VEN","FORG1VEN","0","8","6200","FCS@FTC","FCS","FTC","O","","","",""
"47608-120383","SUP","Bertho","Bertho","Bertho","0","13","6200","G2@SKG","SKG","G2","","","","",""
"47608-133459","SUP","Nukes","Nukes","Nukes","2.7360000610351562","5","6200","FCS@FTC","FCS","FTC","","","","",""
"47608-120307","ADC","P1noy","P1noy","P1noy","2.663749933242798","16","6200","G2@SKG","G2","SKG","","","","",""
"47608-120313","SUP","Destiny","Destiny","Destiny","18.98952375139509","21","6200","ES@OG","OG","ES","","","","",""
