"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","Tier","",""
"47988-120245","TOP","Ssumday","Ssumday","Ssumday","24.230000813802082","24","7300","EG@OHT","OHT","EG","","","","",""
"47988-136182","SUP","Treatz","Treatz","Treatz","19.860000610351562","7","7300","TL@TSM","TSM","TL","","","","",""
"47988-120705","TEAM","100 Thieves","100 Thieves","100 Thieves","17.875","24","7200","EG@OHT","OHT","EG","","","","",""
"47988-120238","SUP","Zeyzal","Zeyzal","Zeyzal","19.513333638509113","24","7200","EG@OHT","EG","OHT","","","","",""
"47988-120285","JNG","Wiggily","Wiggily","Wiggily","16.439999534970237","21","7200","CLG@C9","CLG","C9","","","","",""
"47988-120704","TEAM","Immortals","Immortals","Immortals","11.772727272727273","22","7100","FQ@IM","IM","FQ","","","","",""
"47988-134668","TOP","Allorim","Allorim","Allorim","15.094544844193893","11","7100","FQ@IM","IM","FQ","","","","",""
"47988-135011","SUP","Poome","Poome","Poome","15.163999938964844","10","7100","EG@OHT","OHT","EG","","","","",""
"47988-120709","TEAM","Counter Logic Gaming","Counter Logic Gaming","Counter Logic Gaming","9.952380952380953","21","7000","CLG@C9","CLG","C9","","","","",""
"47988-120236","MID","Jiizuke","Jiizuke","Jiizuke","23.600001017252605","24","7000","EG@OHT","EG","OHT","","","","",""
"47988-120244","SUP","Hakuho","Hakuho","Hakuho","10.28105243883635","19","7000","FQ@IM","IM","FQ","","","","",""
"47988-120283","TOP","Ruin","Ruin","Ruin","16.798946982935856","19","6900","CLG@C9","CLG","C9","","","","",""
"47988-120234","TOP","Kumo","Kumo","Kumo","17.804166158040363","24","6800","EG@OHT","EG","OHT","","","","",""
"47988-120290","SUP","Smoothie","Smoothie","Smoothie","12.507619222005209","21","6800","CLG@C9","CLG","C9","","","","",""
"47988-133764","ADC","MasH","MasH","MasH","10.883076594426083","13","6200","FQ@IM","FQ","IM","","","","",""
"47988-130700","TOP","TF Blade","TF Blade","TF Blade","0","9","6200","TL@TSM","TL","TSM","","","","",""
"47988-135707","TOP","Deus","Deus","Deus","0","6","6200","CLG@C9","CLG","C9","","","","",""
"47988-120228","SUP","Biofrost","Biofrost","Biofrost","13.467826511548912","23","6200","TL@TSM","TSM","TL","","","","",""
"47988-120239","TOP","sOAZ","sOAZ","sOAZ","5.736470390768612","17","6200","FQ@IM","IM","FQ","","","","",""
"47988-120241","MID","Eika","Eika","Eika","8.870588414809284","17","6200","FQ@IM","IM","FQ","","","","",""
"47988-120242","ADC","Altec","Altec","Altec","1.4505882263183594","17","6200","FQ@IM","IM","FQ","","","","",""
"47988-133460","JNG","Potluck","Potluck","Potluck","1.7072727896950461","11","6200","FQ@IM","IM","FQ","","","","",""
"47988-133461","SUP","Gate","Gate","Gate","0.6181818355213512","11","6200","FQ@IM","IM","FQ","","","","",""
"47988-120289","ADC","Wind","Wind","Wind","0","13","6200","CLG@C9","CLG","C9","","","","",""
