"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","Tier","",""
"47928-120320","TOP","Finn","Finn","Finn","21.98272705078125","22","7500","ROG@ML","ROG","ML","","","","",""
"47928-120711","TEAM","Origen","Origen","Origen","20.47826086956522","23","7500","SKG@OG","OG","SKG","","","","",""
"47928-120328","MID","Ronaldo","Ronaldo","Ronaldo","0","13","7500","MG@G2","MG","G2","","","","",""
"47928-130841","MID","Swiffer","Swiffer","Swiffer","0","4","7500","ES@FTC","ES","FTC","","","","",""
"47928-120363","JNG","Caedrel","Caedrel","Caedrel","13.122999572753907","20","7500","ES@FTC","ES","FTC","","","","",""
"47928-120718","TEAM","SK Gaming","SK Gaming","SK Gaming","16.6","20","7400","SKG@OG","SKG","OG","","","","",""
"47928-120437","SUP","Jactroll","Jactroll","Jactroll","3.9076922490046573","13","7400","SKG@OG","OG","SKG","","","","",""
"47928-120326","JNG","Razork","Razork","Razork","17.35999988374256","21","7300","MG@G2","MG","G2","","","","",""
"47928-120713","TEAM","Rogue","Rogue","Rogue","19.363636363636363","22","7300","ROG@ML","ROG","ML","","","","",""
"47928-120382","SUP","Limit","Limit","Limit","16.049000549316407","20","7300","SKG@OG","SKG","OG","","","","",""
"47928-120431","TOP","Cabochard","Cabochard","Cabochard","17.116000366210937","20","7300","FCS@VIT","VIT","FCS","","","","",""
"47928-120324","SUP","Vander","Vander","Vander","16.483637029474433","22","7200","ROG@ML","ROG","ML","","","","",""
"47928-120719","TEAM","Team Vitality","Team Vitality","Team Vitality","15","20","7200","FCS@VIT","VIT","FCS","","","","",""
"47928-130612","TOP","Kryze","Kryze","Kryze","15.104999542236328","16","7200","ES@FTC","ES","FTC","","","","",""
"47928-120716","TEAM","Excel eSports","Excel eSports","Excel eSports","12.35","20","7100","ES@FTC","ES","FTC","","","","",""
"47928-130843","SUP","labrov","labrov","labrov","15.59375","16","7100","FCS@VIT","VIT","FCS","","","","",""
"47928-120325","TOP","Dan Dan","Dan Dan","Dan Dan","17.7990475609189","21","7000","MG@G2","MG","G2","","","","",""
"47928-120714","TEAM","Misfits Gaming","Misfits Gaming","Misfits Gaming","14.80952380952381","21","7000","MG@G2","MG","G2","","","","",""
"47928-120367","SUP","Tore","Tore","Tore","9.983000183105469","20","7000","ES@FTC","ES","FTC","","","","",""
"47928-120372","JNG","Lurox","Lurox","Lurox","6.827142987932477","14","7000","FCS@VIT","FCS","VIT","","","","",""
"47928-120330","SUP","denyk","denyk","denyk","6.756922795222356","13","6900","MG@G2","MG","G2","","","","",""
"47928-131858","SUP","Doss","Doss","Doss","7.891250133514404","16","6600","MG@G2","MG","G2","","","","",""
"47928-130613","SUP","Kamito","Kamito","Kamito","0","5","6500","FCS@VIT","FCS","VIT","","","","",""
"47928-120383","SUP","Bertho","Bertho","Bertho","0","14","6500","SKG@OG","SKG","OG","","","","",""
"47928-133459","SUP","Nukes","Nukes","Nukes","2.2800000508626304","6","6500","FCS@VIT","FCS","VIT","","","","",""
"47928-120313","SUP","Destiny","Destiny","Destiny","18.12636358087713","22","6500","SKG@OG","OG","SKG","","","","",""
"47928-130842","JNG","Nji","Nji","Nji","7.315714154924665","14","6300","FCS@VIT","VIT","FCS","","","","",""
