"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","Tier","",""
"47291-120431","TOP","Cabochard","Cabochard","Cabochard","17.502353443818933","17","6900","VIT@G2","VIT","G2","","","","",""
"47291-120437","SUP","Jactroll","Jactroll","Jactroll","2.8260000228881834","10","6900","OG@ML","OG","ML","","","","",""
"47291-130843","SUP","labrov","labrov","labrov","15.25076880821815","13","6800","VIT@G2","VIT","G2","","","","",""
"47291-130842","JNG","Nji","Nji","Nji","8.53499984741211","12","6700","VIT@G2","VIT","G2","","","","",""
"47291-120313","SUP","Destiny","Destiny","Destiny","19.938999938964844","20","6600","OG@ML","OG","ML","","","","",""
"47291-120328","MID","Ronaldo","Ronaldo","Ronaldo","0","10","6200","MG@SKG","MG","SKG","","","","",""
"47291-120330","SUP","denyk","denyk","denyk","7.486000061035156","10","6200","MG@SKG","MG","SKG","","","","",""
"47291-130841","MID","Swiffer","Swiffer","Swiffer","0","2","6200","FCS@ES","ES","FCS","","","","",""
"47291-130613","SUP","Kamito","Kamito","Kamito","0","3","6200","FCS@ES","FCS","ES","","","","",""
"47291-120375","ADC","Innaxe","Innaxe","Innaxe","14.986000061035156","10","6200","FCS@ES","FCS","ES","","","","",""
"47291-120374","ADC","FORG1VEN","FORG1VEN","FORG1VEN","0","7","6200","FCS@ES","FCS","ES","O","","","",""
"47291-120383","SUP","Bertho","Bertho","Bertho","0","11","6200","MG@SKG","SKG","MG","","","","",""
"47291-133459","SUP","Nukes","Nukes","Nukes","3.4200000762939453","4","6200","FCS@ES","FCS","ES","","","","",""
"47291-120307","ADC","P1noy","P1noy","P1noy","2.841333262125651","15","6200","VIT@G2","G2","VIT","","","","",""
