"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","Tier","",""
"47144-123095","TEAM","JD Gaming","JD Gaming","JD Gaming","56.142857142857146","21","7900","LNG@JDG","JDG","LNG","","","","",""
"47144-122976","SUP","LvMao","LvMao","LvMao","62.500953311011905","21","7900","LNG@JDG","JDG","LNG","","","","",""
"47144-122784","TOP","SoHwan","SoHwan","SoHwan","41.90166727701823","12","7800","DRX@KT","KT","DRX","","","","",""
"47144-123021","JNG","Xx","Xx","Xx","37.14000028722427","17","7700","LNG@JDG","LNG","JDG","","","","",""
"47144-122785","JNG","Malrang","Malrang","Malrang","1.1760000228881835","5","7700","DRX@KT","KT","DRX","","","","",""
"47144-123048","MID","Twila","Twila","Twila","38.17066650390625","15","7700","TES@DMO","DMO","TES","","","","",""
"47144-122705","SUP","Life","Life","Life","40.94933268229167","15","7700","TD@GEN","GEN","TD","","","","",""
"47144-122707","TEAM","GenG","GenG","GenG","47.294117647058826","17","7700","TD@GEN","GEN","TD","","","","",""
"47144-122969","SUP","QiuQiu","QiuQiu","QiuQiu","22.217333984375","15","7700","TES@DMO","TES","DMO","","","","",""
"47144-131677","TOP","Smeb","Smeb","Smeb","34.33111233181424","9","7700","DRX@KT","KT","DRX","","","","",""
"47144-133761","TOP","Chelizi","Chelizi","Chelizi","50.54571533203125","7","7600","TES@DMO","DMO","TES","","","","",""
"47144-122761","SUP","Keria","Keria","Keria","58.92499923706055","16","7600","DRX@KT","DRX","KT","","","","",""
"47144-122762","TEAM","DragonX","DragonX","DragonX","50.1875","16","7600","DRX@KT","DRX","KT","","","","",""
"47144-123020","TOP","chenlun17","chenlun17","chenlun17","24.003999837239583","15","7600","LNG@JDG","LNG","JDG","","","","",""
"47144-123045","JNG","Xiaopeng","Xiaopeng","Xiaopeng","52.79750061035156","16","7600","TES@DMO","DMO","TES","","","","",""
"47144-123019","TOP","Flandre","Flandre","Flandre","17.93999989827474","12","7500","LNG@JDG","LNG","JDG","","","","",""
"47144-123044","TOP","Natural","Natural","Natural","27.47846163236178","13","7500","TES@DMO","DMO","TES","","","","",""
"47144-123046","JNG","bless","bless","bless","0","11","7500","TES@DMO","DMO","TES","","","","",""
"47144-122963","TOP","Moyu","Moyu","Moyu","0","12","7500","TES@DMO","TES","DMO","","","","",""
"47144-122706","SUP","Kellin","Kellin","Kellin","14.353333791097006","12","7500","TD@GEN","GEN","TD","","","","",""
"47144-122783","TOP","Ray","Ray","Ray","0.8","5","7400","DRX@KT","KT","DRX","","","","",""
"47144-122789","SUP","TusiN","TusiN","TusiN","39.97538405198317","13","7400","DRX@KT","KT","DRX","","","","",""
"47144-122790","TEAM","kt Rolster","kt Rolster","kt Rolster","39.733333333333334","15","7400","DRX@KT","KT","DRX","","","","",""
"47144-122977","SUP","Peace","Peace","Peace","1.4285714285714286","14","7400","LNG@JDG","JDG","LNG","","","","",""
"47144-126403","TEAM","Team Dynamics","Team Dynamics","Team Dynamics","38.666666666666664","12","7200","TD@GEN","TD","GEN","","","","",""
"47144-126402","SUP","GuGer","GuGer","GuGer","39.16000111897787","12","7200","TD@GEN","TD","GEN","","","","",""
"47144-123025","SUP","Duan","Duan","Duan","25.648333231608074","12","7000","LNG@JDG","LNG","JDG","","","","",""
"47144-123100","TEAM","LNG Esports","LNG Esports","LNG Esports","24.352941176470587","17","7000","LNG@JDG","LNG","JDG","","","","",""
"47144-123051","TEAM","Dominus Esports","Dominus Esports","Dominus Esports","33.3125","16","6800","TES@DMO","DMO","TES","","","","",""
"47144-135009","SUP","Yui","Yui","Yui","30.91333262125651","3","6800","TES@DMO","DMO","TES","","","","",""
"47144-123026","SUP","Iwandy","Iwandy","Iwandy","5.476922842172476","13","6700","LNG@JDG","LNG","JDG","","","","",""
"47144-131679","SUP","Mitsuki","Mitsuki","Mitsuki","18.502222696940105","9","6600","TES@DMO","DMO","TES","","","","",""
